texts,label
Following summary major Indian business political stories leading newspapers prepared Reuters Business News Information Services Pvt Ltd New Delhi Telephone Fax Internet biznisnewsforumssprintrpgsprintcom oooo TOP STORIES The Hindustan Times PILGRIMS KILLED IN JAMMU & KASHMIR Around pilgrims feared killed way cave temple Amarnath due snow heavy rains even another stood stranded The Himalayan mountains south Kashmir witnessed snowfall incessant rains since Thursday disrupting annual pilgrimage high altitude abode Lord Shiva began week ago The whole area hit floods rivers kept swelling The government planning organise helicopter service drop food grains medicines airlift pilgrims soon weather improved This year pilgrims made trek highest far Indian Express KEY BENEFICIARY IN TELECOM TENDER CASE HELD Scamtainted former communications minister Sukh Ram informed Indian High Commission London planned return country next week Meanwhile probe telecommunication telecom scam took new turn The Central Bureau information CBI arrested main beneficiary billion rupee telecom tender case Pataru Rama Rao Prabhakar Rao son former prime minister Narasimha Rao likely questioned CBI closely connected Pataru Rama Rao The Times Of India PAKISTAN INDIA HAD AGREED FOR SETTLEMENT India Pakistan tacitly accepted de facto partition along ceasefire line US State Department papers Kennedy era revealed On basis line control would disturbed major agreements negotiated two countries This process continued till Ayub Khan took Pakistans prime minister papers said Ayub Khan talks US president J F Kennedy agreed partition Kashmir wanted Valley Ladakh region Pakistanis claimed percent Muslim The papers also said Nehru ready accept ceasefire line border minor modifications The Economic Times ALL TELECOMMUNICATION CONTRACTS IN PIPELINE TO BE REVIEWED The Department Telecommunications DoT plans review tenders procurement equipment material floated tenure former Communication Minister Sukh Ram These tenders yet finalised The largescale transfer senior DoT officials also cards This may delay award large number contracts DoT Sources said process tendering might reinitiated tenders would reexamined final clearance FOREIGN INVESTMENTS SET TO BE LOWEST SO FAR IN The net investments foreign institutional investors first half August touched low million rupees The estimates Securities Exchange Board India bourse regulator revealed net investment August expected decline sharply remaining days month This would considerably lower July figure billion rupees lowest far estimates said MCDONNELL DOUGLAS MAY SHIFT COMPOSITES FACILITY TO INDIA Global aircraft major McDonnell Douglas plans shift part composite products facility US India The aircraft major talks Tata Advanced Materials Ltd regard Tata sources said McDonnell Douglas exploring possibility sourcing certain composite items Tatas MAHINDRA VEHICLE SALES UP PCT Automobile major Mahindra & Mahindra produced vehicles sold period April August The corresponding figures previous year In first five months year production vehicles gone percent sales percent,GCAT
Here highlights stories Romanias press weekend Reuters verified stories vouch accuracy Business ADEVARUL Transport ministrys budget increased billion lei modernisation Bucharests international airport upgrading several railway tracks Company arrears midAugust reached billion lei newspaper says quoting industry ministry sources Efes Pilsener invest million brewery oil city Ploiesti expected produce million litres per year Local stateowned automobile maker Dacia Pitesti SA produced delivered cars August ROMANIA LIBERA Finance ministry launched day treasury bill issue cover budget deficit expected launch tbills September October CURIERUL NATIONAL The leu expected fall lei dollar end General ROMANIA LIBERA Number HIVinfected AIDS cases increased Bucharest rate new cases per week Some cases detected first six months EVENIMENTUL ZILEI Three policemen charged illegal arresting torturing three suspects burglary case National Unity Party PUNR leader Gheorghe Funar Socialist Party leader Tudor Mohora expected launch candidacy president weekend Greater Romania Party PRM leader Corneliu Vadim Tudor warns President Ion Iliescus bid third term coup Some people mainly Bucharest hospitalised died viral meningitis epidemics ADEVARUL The epidemic threatens spread Bucharest chief epidemiologist Laurentia Velea said Urban transport fares expected rise percent September State subsidies cover percent urban transport costs Tenants nationalised houses party merged ruling Party Social Democracy Newspaper publishes interview Foreign Minister Teodor Melescanu CURIERUL NATIONAL Sibiu county police found two people grew cannabis gardens arrested one them ZIUA General Prosecutors Office extended September suspension sevenmonth jail sentence calumny two journalists Constanta JURNALUL NATIONAL PRM looking coalition PUNR Socialist Labour Party ahead November polls CRONICA ROMANA Former Premier Theodor Stolojan run deputy senator parliament elections VOCEA ROMANIEI RomanianHungarian treaty necessary majority pass parliament = lei Bucharest Newsroom,GCAT
IZVESTIA President Boris Yeltsin dissatisfied performance security adviser Alexander Lebed charge tackling Chechen crisis A state tax accountant Southern Russian city Volgograd tricked department working million roubles PRAVDA For first time last five years communist entered government SEVODNYA President Boris Yeltsin either sure concerned matters politics let Alexander Lebed play solo Chechen crisis The new government gives impression team play common game different rules Russias inflation takes negative values budget deficit turned debt NEZAVISIMAYA GAZETA President Yeltsin shortly goes treatment special heart clinic outside Moscow two hightech wards set him says paper quoting source medical centre ROSSIISKAYA GAZETA It high time Russian generals stopped sending angry warnings started work together MOSKOVSKY KOMSOMOLETS Russia suffered worst defeat two years Chechen war lost Grozny rebels Alexander Lebed went person sign document capitulation Andrei Shukshin Moscow Newsroom,GCAT
NEUE ZUERCHER ZEITUNG WWF Switzerland presented report quality soil Switzerland The study said square kilometers percent total Swiss ground negatively affected human civilisation Average annual working hours Switzerland per employee hours Compared OECD countries Switzerland fourth lowest working hours beaten Germany Norway Sweden Swiss technology group GuritHeberlein said raised turnover nine percent million Swiss francs first half Cashflow rose percent million francs A study Federal Institute Technology said jobs directly indirectly depending gene technology Switzerland year TAGES ANZEIGER Swiss watch manufacturer SMH Swatch Omega etc reported seven percent rise turnover first half Chairman N Hayek said interview expected percent increase net profit Swiss group Biber sold British paper group John Dickinson British group David S Smith,GCAT
Following main stories Dutch newspapers today Reuters verified stories vouch accuracy HET FINANCIEELE DAGBLAD Cabinet opens attack pollution setting aside Dfl million limit carbondioxide exhaust traffic p Construction dredging group HBG outperforms analysts forecasts p Cable producer NKF books higher net H due growth cable market p Retailer Ahold plans merge another two US food store chains p Publisher VNUs gross profit margin falls percent due losses commercial television activities p Ian Thomas step executive director publisher Reed Elsevier October p Engineering bureau Heidemij books slightly higher first half net Dfl million p DE VOLKSKRANT Economic Institute Agriculture LEI sees gloomy times ahead Dutch agricultural horticultural sector p Dutch national debt fall pct year next years pct decrease p INGs automated teller machine accepts two types Dutch smartcards popular retailers p Biotechnolgy concern Gistbrocades extends stake BioIntermediar Int pct p DE TELEGRAAF Philips introduces centimeter flatscreen TV Hannover bourse sees sales million year p Growing opposition parliament cabinets plan increase tobacco excise Dfl p More arrests expected BolsWessanen insider trading case p Privatisation Schiphol Airport nearing fast cabinet proposals expected end year p TROUW South Korean industrial giant Samsung coordinate European distribution Netherlands p Rabobank cuts mortgage rates p ALGEMEEN DAGBLAD Dutch parliament divided Euro works councils authority p Garden building materials concern Ubbink posts first half net loss Dfl million p Amsterdam newsdesk,GCAT
These significant stories Ivorian press Thursday Reuters verified stories vouch accuracy FRATERNITE MATIN Cabinet meeting establishes five new administrative regions four new departments part government decentralisation policy LA VOIE Members parliament seek higher pay benefits The speaker parliament Charles Bauza Donwahi meet President Henri Konan Bedie September discuss request Deputy director animal health department Douati Alphonse says agents seized tonnes illicit pork twoweek operation ensure compliance ban imposed outbreak swine fever LE JOUR Raphael Lakpe publisher daily Le Populaire released Wednesday evening three days custody appear court Thursday morning Cabinet meeting appoints Colonel Severin Konan Kouame gendarmerie commander replacing General Joseph Tanny appointed secretarygeneral National Security Council Abidjan newsroom,GCAT
The following main stories Wednesday mornings German newspapers FRANKFURTER ALLGEMEINE ZEITUNG Michael Glos parliamentary leader Christian Social Union accuses opposition Social Democrats preventing many parliamentary bills going ahead rejecting governments austerity programme The regional state MecklenburgVorpommern decided participate Bremer Vulkan shipyards Wismar Stralsund Information technology optimal conditions Education Science minister Juergen Ruettgers opens Cebit Home Electronics trade fair Hanover IW German economic institute said American investors avoiding Germany last years The German government wants simplify planning permission regulations HANDELSBLATT Cebit trade fair mobile radio equipment wireless phones front runners Compared electronic branches weakening information communications technology growing Positive signals economy east Indicators shows first time months economy east Germany gone backwards Government leader Bernd Seite regional state MecklenburgVorpommern says government must improve austerity programme opposition Social Democrats rejected Economics Minister Guenther Rexrodt wants continue negotiations European Union Saxonys subsidies Volkswagen But Premier east German regional state Kurt Biedenkopf remains adamant payments justified Social Democrats finance experts Bonn parliament regions agreed concept tax reform Banks accused accomplices Capital flight Luxembourg bank account tricks The German tax trade union accused banks systematically contributed evasion two billion marks taxes North RhineWestphalia alone Alexandre Lamfalussy President European Monetary Institute said could see realistic chance third stage European Economic Monetary Union starting SUEDDEUTSCHE ZEITUNG Staff DGB German trade union federation discontent proposed staff cuts pay rises Investigators accuse banks complicity tax evasion Investigations four credit institutes show cases tax fraud Ifo economic research institute says increasingly optimistic west German trade industry Otmar Issing said Germany flunk debt criteria qualify join single European currency DIE WELT Civil servants salaries raised March In German people personal computers The computer fair Cebit Home opens Hanover Government decides new building regulations make easier build inner cities Economics Minister Rexrodt wants solution row EU Saxonys subsidies Volkswagen Bonn Newsroom,GCAT
The Walt Disney Cos ABC network bought title package theatrical films Time Warner Incs Warner Brothers studio Daily Variety reported Wednesday They include three still hit theaters yet Sleepers Brad Pitt Robert De Niro Dustin Hoffman Michael Collins Liam Neeson Julia Roberts The Glimmer Man Steven Seagal Keenen Ivory Wayans The deal also includes Tin Cup Ricochet latest example buying frenzy theatrical movies swept broadcast networks The newspaper also reported General Electric Cos NBC captured th straight weeklong primetime Nielsens victory prevailing August results JP Morgan & Co Incs hopes advancing foothold banking side Hollywood may rest outcome meeting commercial bankers held Tuesday afternoon consider syndication Morgans million bank loan team acquiring MetroGoldwynMayer Inc Faye Dunaway star opera diva Maria Callas national company Terrence McNallys Master Class feature film eventually made play Theater marquees two dozen cities dimmed Tuesday night memory Bernard B Jacobs president coCEO Shubert Organization central figure New Yorks theater community four decades Jacobs died Thursday complications following heart bypass surgery He The rd Venice International Film Festival kicks Wednesday highvoltage shot star power setting tone Barry Dillers much talkedabout sizzle among investors fizzled Tuesday investors dumped stock Silver King Communications Inc Home Shopping Network Inc Silver King planning buy New York newsroom,GCAT
These leading stories Malawian press Wednesday Reuters verified stories vouch accuracy THE NATION Malawi government paid pounds sterling million kwacha Fieldyork International UK based stationery supplier supplied millions notebooks pencils Malawi controversial deal implicating former education minister Sam Mpasu received kickbacks Justice minister attorneygeneral Cassim Chilumpha said payment outofcourt settlement Fieldyork attorney Fieldyork scaled earlier demand million pounds sterling Malawi police found AK assault rifle two pistols hired car crashed killing daughter Zambian diplomat Zairean refugee Malawian For first time since Malawi Stock Exchange Market began business March government Local Registered Stock traded secondary market brokered Stockbrokers Malawi Ltd THE STAR Secondary school students Nkhotakota central Malawi requested government legalise marijuana part aspirations boost countrys ailing economy year,GCAT
With days go British colony reverts China Hong Kong media focused Taiwan China relations wake Chinas announcement direct shipping ties The Beijingfunded TA KUNG PAO said China long supported establishment direct shipping postal civil aviation trading links Taiwan never responded positively The paper said many people believed direct shipping links Hong Kong China Taiwan realised Hong Kong handover Taiwans economy would suffer It said direct shipping ties inevitable trend Taiwan authorities choice follow wishes people across Strait The middle road MING PAO said Taiwans policy towards mainland toughened recently Beijing believed Taiwan President Lee Tenghui avoided talking one China principle sincere giving Taiwans independence The Chinese language daily said cold war come end throughout world would sad Chinese new cold war started across Strait The English language SOUTH CHINA MORNING POST said international trade zero sum game one citys gain must always result anothers loss Crossstrait links would boost economies Taiwan neighbouring mainland province Fujian This would beneficial China Hong Kong Hong Kong Newsroom,GCAT
These leading stories Jordanian press Monday Reuters verified stories vouch accuracy JORDAN TIMES Prime minister presents blueprint economic development growth outlines moves aimed addressing poverty unemployment Japan Jordan share almost identical views peace regional issues Thirtyeight detainees released bread riots AL RAI In letter armed forces security intelligence civil defence king tells you safeguarded national security democracy Jordan Omans Sultan Qaboos visits kingdom end August King appoints Prince Talal rapporteur state security council accepts resignation national security affairs advisor Mustapha alQeissi AD DUSTOUR King Hussein appreciates Japans role support Jordanian economy King Hussein meets former prime ministers part activating national dailogue AL ASWAQ King says setting state institutions completed Jordanians benefit gains peace Interior minister calls tracking foreigners overstay residence Jordan Crown prince says economic adjustment plan aims social justice includes residents Palestinian refugee camps Jordan,GCAT
These leading stories Cyrpus newspapers Thursday Reuters verified stories vouch accuracy ALITHIA President Glafcos Clerides might reshuffle cabinet earlier expected More money spent development according Ministry Finance budget report HARAVGHI UN SecretaryGenerals special representative Cyprus British Foreign Office representative Sir David Hannay visit Cyprus examine possibilities establishing satisfactory common grounds talks CYPRUS MAIL UN called investigate Turkish ship acting suspiciously islands eastern coast yesterday PHILELEFTHEROS Two reports accusing Turkey delivered Security Council European Union member countries The outbreak meningitis reason concern Preventive measures taken schools school year start planned senior health official says SIMERINI Parliamentary committee financial affairs requests update regarding increase defence fund levy,GCAT
The following main stories Wednesday mornings Austrian newspapers DER STANDARD Industry Minister Johann Farnleitner announced new levy Austrian motorways exceptions even though provinces demand it Austria fewer farmers European countries Only five percent working population farmers compared percent years ago economic research institute WIFO said Paper producer KNP Leykam expects paper prices rise autumn however dividend likely firm already reported net loss million schillings first half KURIER Building giant Bau Holding AG make profit year even though income fallen market conditions difficult said chairman Erwin Soravia DIE PRESSE billion schillings redistributed year amongst Austrians study WIFO says Main beneficiaries process pensioners big families unemployed However low income earners receive others study critises BrauUnion trying overcome weak domestic beer sales new products pretax profit went percent million schillings first half However exports strong WIRTSCHAFTSBLATT Austrian labour contract laws revised wake widespread criticism Four ministers expected work new model autumn SALZBURGER NACHRICHTEN Finance Minister Viktor Klima reiterated one party interested privatisation Creditanstalt Klima waiting hear outcome talks within EAGenerali Erste consortium,GCAT
These leading stories mornings Paris newspapers LES ECHOS French cabinet discuss overhaul corporate accounting principles bring reporting line international standards Prime Minister Alain Juppe announce overhaul social fiscal payroll taxes within days Auchan owns percent Docks de France Generale des Eaux rule stake SFP television production company privatisation layoff plan LA TRIBUNE DESFOSSES New tax announced midOctober finance health care deficit President Jacques Chirac stresses need firm control public spending Trade unions preparing autumn strikes British Airways chairman Bob Ayling says back USAir alliance August new car orders nearly double government subsidy runs September Economists see low interest rates France Germany year end even predict central bank rate cuts France weakens mark one day interest rate cut LAGEFI Government wants commercial banks cut rates wake last Thursdays intervention rate cut LE FIGARO President Jacques Chirac wants firm stand immigration courts block deportations Chirac says expects continue working Juppe long time come LIBERATION Four Africans deported Saturday courts release others technicalities THE INTERNATIONAL HERALD TRIBUNE Algeria changes election law avert surprise results replacing tworound system almost led Islamist victory France frees illegal Africans removed Paris church LE PARISIEN Only Africans evicted Paris church deported still custody Paris Newsroom,GCAT
These main stories Latvian newspapers Friday Reuters verified reports vouch accuracy ALL NEWSPAPERS In telephone conversation Prime Ministers Latvia Lithuania agreed would meet September Latvia discuss disputed maritime border Meanwhile Committee Foreign Affairs asked parliament postpone consideration treaty Latvia AMOCO/Opab explore oil disputed zone Foreign Minister Valdis Birkavs announced return Germany met Klaus Kinkel Baltic Foreign ministers believe countries must admitted NATO first wave expansion The commission investigated series murders suicides Latvian army came conclusion link tragedies activity army commander Colonel Juris Dalbins DIENA German Ambassador Latvia Horst Weisel presented credentials President Guntis Ulmanis NEATKARIGA RITA AVIZE Swedish deputy Foreign Minister arrived working visit Latvia yesterday DIENAS BIZNESS Diena publishers open new printing plant The government keep percent shares Latvian Shipping company scheduled privatisation Riga Newsroom,GCAT
Following main stories Dutch newspapers today Reuters verified stories vouch accuracy FINANCIEELE DAGBLAD Dutch economic growth accelerates Q p Truck maker DAF tones profit forecast despite good first weeks result p Trading house Hagemeyers profits explosion please investors p Amsterdams Options Traders AOT general director Jos Dreessens step take board seat p Department store chain KBBs first half net drops Dfl million Dfl year ago p Transporter Frans Maas net Dfl million first six months p Biotechnology firm GistBrocades first half net pct Dfl million pressured interest burden p Optical medical equipment maker Delft Instruments doubles H net Dfl million due low interest burden p DE VOLKSKRANT Staff Robeco investment group get five million guilders sale group Rabobank p Publisher WegenerArcade merges advertisement sales units Wegener Arcade p Cabinet seeks end insurance agents commissions p BelgianDutch bankinsurer Fortis books pct higher net first six months Dfl million p DE TELEGRAAF Traffic minister furious Parliaments wish licence system filling stations trunk roads p Public prosecutor BolsWessanen insider trading case suspects another persons p Entrepreneur Joost Ritman starts legal action ING Bank buy back disposable plant De Ster p Temp agency Randstad reaches agreement unions works councils European works council p ALGEMEEN DAGBLAD Het Parool newspaper chief editor steps difference opinion publisher PCMs rescue plans p TROUW Technical wholesaler Otras H net drops Dfl million due restructuring British German units p Chemicals group DSM takes majority stake Spains antibiotic components maker Deretil p Amsterdam Newsdesk FAX,GCAT
NEUE ZUERCHER ZEITUNG The government Liechtenstein spending million Swiss francs renovate expand several museums government buildings centre Vaduz Several thousand Tamils gathered UN Headquarters Geneva Monday demand release Nadarajah Muralidaran coordinator Tamil Tigers Switzerland imprisoned Zurich since April The number overnight stays Swiss hotels fell percent million first half The figure reached lowest level since Clothing group Big Star posted percent sales increase million Swiss francs net profit rise million francs first six months year TAGES ANZEIGER Sandoz said sell building chemical division MBT Germanys Viag Group billion Swiss francs A Swiss woman son arrested Spain intending pass secret information acquired illegally employee Switzerlands Federal Department Statistics Swiss Re denied rumour intended take British life reinsurance firm Mercantile & General Basler Cantonalbank new subsidiary Discount Direct first Swiss financial institute execute stock market transactions private institutional customers minimal fees Nearly fulltime jobs lost second quarter half building sector JOURNAL DE GENEVE Cargo Service Schweiz collective group independent transportation firms wants exercise presales right take Cargo Domizil Schweiz CSS presented takeover plan Swiss Federal Railways,GCAT
Following main stories Croatian newspapers Friday VJESNIK BosniaHerzegovina voters go polls Croatia Bosnian Serbs announcing return Croats Posavina following meetings Croatian representatives held Bosanski Brod Derventa VECERNJI LIST Raiffeisen bank give Rijeka port loan million German marks interest four years Are DEHOS Communist workers party emerge two new leftist political parties Autumn Slovene lingerie maker lay Croatian workers SLOBODNA DALMACIJA Government session Foreign banks want invest Croatia IFOR remain Bosnia another year due fears Serb secession claim diplomatic sources It ten years mines removed says interview Damir Cemerin head company charge mine clearing The meeting governments expert group CroatMontenegrin borders There territorial disputes Croatia Montenegro Zagreb Newsroom,GCAT
Following major events occurred September history BC Mark Anthonys naval force including squadron Cleopatras defeated Actium Roman legions Augustus Caesar The Great Fire London began bakery Pudding Lane Raging four days destroyed swathes city The last day Julian calendar Britain colonies It replaced Gregorian calendar parliament decided day discrepancy two would rectified making following day September Louis Bonaparte brother Napoleon King Netherlands born Hawaiian Queen Liliuokalani born Reigning Hawaiis last sovereign Pacific territory annexed US Prince Hirobumi Ito Japanese statesman Prime Minister born In US Civil War Union forces General William Tecumseh Sherman occupied Atlanta Georgia Napoleon III capitulated Prussian forces Battle Sedan France This led fall Second French Empire Lord Kitcheners AngloEgyptian forces decisively defeated Dervishes Battle Omdurman Sudan US President Theodore Roosevelt made famous speech said America Speak softly carry big stick Henri Rousseau French painter born died Paris He noted exotic landscapes portraits beasts gypsy figures The first elections held Irish Free State independence Britain Mathieu Kerekou president Benin March born Flying plane Point dInterrogation French aviators Dieudonne Coste Maurice Bellonte completed first nonstop flight Europe United States Pierre de Coubertin responsible reviving Olympic Games died Aboard US battleship Missouri Japanese leaders signed unconditional surrender ended World War Two The Democratic Republic Vietnam proclaimed Ho ChiMinh President Jimmy Connors US tennis player born He many titles long career including twice winner Wimbledon Alabama governor George Wallace stopped public school integration blacks whites encircling Tuskegee High School cordon state troopers The United Arab Republic reverted former name Egypt JRR Tolkien South Africanborn English author died Bournemouth Dorset He best known book The Lord Rings Canadian soldiers seized control outpost Mohawk Indians near Montreal ending day armed standoff The Vatican accepted Chinese invitation high level visit Beijing first meeting since comunist takeover The Bulgarian government Prime Minister Lyuben Berov resigned,GCAT
Following major events occurred September history Louis XIV the Sun King born King France age great French literature art music He built Palace Versailles longest reign European history Johann Christian Bach called The English Bach born German composer son Johann Sebastian Bach became Music Master Queen Charlotte Britain He composed symphonies several operas The first Continental Congress US colonies met Philadelphia attending except Georgia It ended October criticism British influence North America Giacomo Meyerbeer born Jakob Liebmann German operatic composer best known Les Huguenots LAfricaine Malta surrendered British Admiral Nelson blockaded French troops occupying island Jesse James born US outlaw led many notorious bank train robberies He eventually killed one gang Auguste Comte died French philosopher founding father sociology He wrote Systeme de Politique Positive established Positivism Darryl Francis Zanuck born Hollywood film producer executive important innovator trends techniques Best known producer Young Mr Lincoln All About Eve The Longest Day The Treaty Portsmouth New Hampshire signed ending RussoJapanese War Mediated Theodore Roosevelt Russia ceded Port Arthur Japan though treaty provide Japan war indemnity Charles Peguy French poet philosopher champion Alfred Dreyfus shot German soldiers World War One President Roosevelt declared US neutrality start World War Two Europe Raquel Welch born JoRaquel Tejada Chicago US film actress star One Million Years BC Three Musketeers In Congo President Joseph Kasavubu sacked Prime Minister Patrice Lumumba appointed Joseph Ileo However prime minister Lumumba refused leave position proceeded remove Kasavubu position President During Olympic games Arab terrorists Black September movement attacked Israeli dormitory Olympic village Munich killing two members Israeli Olympic team Nine Israelis five terrorists West German policeman later died shootout Munich Airport In Sacramento Lynette Squeaky Fromme follower cult leader Charles Manson attempted assassinate President Gerald Ford West German terrorists kidnapped businessman President Federation West German Industries Hans Martin Schleyer His body found October France The tenmile St Gotthard road tunnel Switzerland longest world opened cost million swiss francs It begun late Briton Douglas Bader lost legs flying accidents became World War Two fighter pilot died Prime ministers North South Korea met opened talks Seoul highestlevel interKorean meeting ever After seven decades certainty Soviet Union destroyed old power structures virtually abolished constitution President Gorbachev created transitional regime robbing much power delivering republics France conducted underground nuclear test Mururoa Atoll causing worldwide condemnation Antinuclear independence protesters rioted Tahiti two days,GCAT
DELO Slovenian ombudsman human rights Ivo Bizjak said delays court procedures country long many cases take four years employees machine producer Litostroj ended strike Wednesday receiving delayed part June salaries DNEVNIK Slovenias accountancy court decide whether planned kilometre trunk highway Vransko Blagovica would changed high costs route includes five tunnels,GCAT
DELO The cooperation Poland Slovenia greatly intensified past couple years due common domestic international interests two countries said Slovenian president Milan Kucan meeting Polish counterpart Aleksander Kwasniewski Ljubljana Tuesday Slovenian Hungarian traffic ministers signed memorandum establishing railway connection two countries Construction railway start next year expected finished Slovenia Croatia yet agreed border line area Hotiza near borders Hungary The electricity supply crisis started last week part power plant Stostanj broke down over But electricity producers distributors still lack money necessary renovation state secretary energy said DNEVNIK Nearly Slovenian ministers parliamentary members listed candidates general elections due take place December experts said REPUBLIKA According unofficial information gathered Republika several members Bank Slovenia council offered resign due disagreement liquidation Komercialna banka Triglav FINANCE Slovenian Payment Agency said privatisation countrys largest tourist agency Kompas incorrect therefore three companies derived Kompas increase states stake them Auditing business results troubled metal producer Jeklotehna show companys loss twice big unaudited results showed Jeklotehnas major owner Slovneian Development Fund whose task push company back profit The honorary court Ljubljana bourse said procedures case financial consultancy Dadas accused rigging prices trading among affiliated companies open public,GCAT
Following top headlines leading Italian newspapers TOP POLITICAL STORIES Giovanni Brusca former mafia boss arrested May starts revealing magistrates details long criminal career Among things accused man pressed remote control detonate bomb killed antimafia judge Giovanni Falcone all Minister Public Works former antigraft magistrate Antonio Di Pietro quoted saying wanted lead new centrist movement seen many potential challenge Prodi government Green party spokesman Carlo Ripa di Meana says We could vote government Di Pietro Corriere della Sera Centreright opposition Freedom Alliance said welcome leader Di Pietro Repubblica Secessionist Northern League party leader Umberto Bossi says Di Pietro wants reconstruct old Christian Democrat party along Foreign Affairs Minister Lamberto Dini former speaker parliament League member Irene Pivetti all TOP BUSINESS STORIES Fiat chairman Cesare Romiti says We need measures revive consumer expenditure This government deserves praise quality members waiting facts Corriere Stampa After sample cities CPI inflation rate month August seen around pct yearonyear Sole Ore Enel chairman Chicco Testa says state electricity group privatised soon sensibly Sole Ore Romiti says Fiat interested taking stake state telecoms holding Stet privatised Corriere Sole Reuters verified stories cannot vouch accuracy Milan bureau,GCAT
Vessels Belawan Port North Sumatra Summary Vessels unloading Vessels loading Name Arrival Scheduled P/Origin Unloading Grt Date/Time departure P/Dest Loading Agent MV Dumai Molat Rotterdam palm kernal expeller PT Samudera Indonesia tns Wawasan Spore Murni PKlang crude palm oil PT Trikora Lloyd tns MV Phuket plywood Sindu Phuket Phuket tns gallant PT Global Cahaya Firdaus tns MV Spore gcargo Everest Spore tns gcargo PT Deli Madju tns MV PKlang container Hyundai Penang teus Malacca container teus PT Arpeni Pratama Ocean Line MV Pekan Ocean baru plywood Island TPriok tns PT Karana Line MV Chiwan fertiliser Kang Da Palembang tns PT Gesury Lloyd MT Plaju fuel Asta Dumai tns Samudera PT Pertamina MV Lhoknga cement Cementia Lhoknga tns PT Burung Laut KM Kalianget salt Karunia Esa Sibolga tns PT Tanjung KM Panjang sugar Armada Panjang tns Nusantara PT Salam Pacific Indonesia Line MV Surabaya container Melita Surabaya teus container PT Pulau Laut teus MT Tuban fuel Sembawang Tuban tns PT Pertamina KM Penang Cipta Karya Penang vegetables tns PT Cakrawala Kirana Ristis Nusantara KM Gresik fertiliser Armada Dumai tns Juwita PT Salam Pacific Indonesia Line TB Sei Guntung logs Tecdoda /TK Sei Guntung tns PT Cipta Antar Buana TBCB Kwala logs /TK Langsa tns Tapak PT Citra Antar Buana Tuan TBCipta Sei logs Mulia/TK Guntung tns Sei PT Cipta Rimba Jaya Guntung KM Surabaya gcargo Kabanyahe Surabaya tns gcargo PT Deli Madju tns MV TPriok gcargo Gulf Daoud TPriok tns gcargo PT Abadi Inti Line tns Jakarta Newsroom,CCAT
Here highlights Polish newspapers morning RZECZPOSPOLITA Some Polands car makers including Fiat Hyundai units temporarily stop production due recently introduced limitations dutyfree imports auto parts According recent survey PBS polling institute percent Poles think women discriminated workplaces percent convinced are Polands Foreign Affairs Parliamentary Committee opposition members harshly criticised candidates ambassadors Russia Belarus Andrzej Zalucki Ewa Spychalska incompetence communist roots Warsaw Prosecutor lifted wanted notice Colonel Ryszard Kuklinski yesterday Kuklinski defected West pass martial law plans United States Poland Slovenia share views new Europe well attitudes problems European security NATO pact enlargement Polands President Aleksander Kwasniewski said meeting Slovenias President Milan Kucan Ljubljana yesterday Lodz municipal transport company buy city buses Sobieslaw Zasada Centrum SA worth million zlotys The purchase financed issue municipal bonds NOWA EUROPA Stateowned PKO BP bank cut base rate percent September bank said statement Gdyniabased PBK SA municipal bank wants enter main floor Warsaw bourse bank representatives said Poland sold million zlotys worth indexlinked one year bonds investors bid million zlotys worth paper treasury said Polish tobacco makers raising cigarette prices even though excise tax tobacco products changed since April The price rise time solely caused growing production costs especially tobacco prices spokesperson Krakowbased plant owned Philip Morris said According Polands Central Statistical Office GUS food prices remained flat period August rising percent previous days GAZETA WYBORCZA The government proposed keeping years real wage growth rate public sector intended increase teachers health service employees pay expense highrank administrators Solidarity unions demanded percent government ready pay TPSA Polands telecommunications monopolist signed million zloty contract Alcatel deliver three telephone exchanges Katowice province network Daewoo Heavy Industries Daewoo Corporation jointly hold percent votes Warsawbased DaewooFSO plant last Saturday Daewoo press officers said According survey Demoskop polling institute percent Poles buy food staples cleaning products small shops percent shop supermarkets nine percent open air markets National Bank Poland NBP President Hanna GronkiewiczWaltz says Finance Minister Grzegorz Kolodko violated last years budget provisions borrowing million abroad ZYCIE WARSZAWY A duty free fuel import quota tonnes may introduced October together fuel prices liberalisation Prime Minister Wlodzimierz Cimoszewicz said The oppposition socialist Union Labour UP back current government vote confidence held parliament The UP vote favour NBP central banks annual report UP deputy chairwoman Wieslawa Ziolkowska said PARKIET Elblagbased EB breweries reported biggest beer output Polish breweries years first half amounted million hectolitres The second largest beer producer Browary Tyskie brewed million hectolitres period The BOS environment protection banks issue prospectus initially approved Polish Securities Commission KPW BOSs public offer may start next month Wadowicebased Ponar hydraulics maker wants increase share capital rights issue hoping earn million zlotys Zachodni National Investment Fund NFI controls firm said Warsaw Newsroom,GCAT
